_id,name,description,amount,concurrentAmount,hostedBy,invitations,users,transactions,endDate,createdDate,defaultApproveStatus,isClosed
d4ebc276c47cfb0ea6bd7149,Budget Travel 11,"This is the art of exploring the world without breaking the bank. Find affordable accommodations, cost-effective transportation, and low-cost activities while still enjoying rich cultural experiences. Join ""Budget Travel 11"" to make the most of your travel experience while spending less, embracing a more mindful and resourceful approach to seeing the world.",20711000,19711000,9d2cdfcd0b8de5a9eb68b1b9,666c8aee94b6b991c56cfd26,8e8ebd063ea56374b2b7dfc0;21d01d11a8bae6956d4fd98d;d70844eaf055cda2ef7b56e9;f25c51fc7b2e63ad6cc6bf77,666a4e3b82c9937c907382ba;666a4e3b82c9937c907382db;666a4e3b82c9937c9073831d;666a4e3b82c9937c907383b5,2024-12-01T09:45:50.000Z,2023-12-21T15:52:10.000Z,Pending,false
ce2f298b1b39b0acce605bd4,Budget Travel 12,"This is the art of exploring the world without breaking the bank. Find affordable accommodations, cost-effective transportation, and low-cost activities while still enjoying rich cultural experiences. Join ""Budget Travel 12"" to make the most of your travel experience while spending less, embracing a more mindful and resourceful approach to seeing the world.",32638000,31638000,d70844eaf055cda2ef7b56e9,666c8aee94b6b991c56cfd27,1ba4b78e62930eae5731b9ca;9d2cdfcd0b8de5a9eb68b1b9;1890a8880bcde17bb895f735;5d6a1f5ad9777d66c4103d51;f47c26f82c759eea28ca23c8,666a4e3b82c9937c907382bb;666a4e3b82c9937c907382dc;666a4e3b82c9937c907382fd;666a4e3b82c9937c90738310;666a4e3b82c9937c9073831e;666a4e3b82c9937c9073833f;666a4e3b82c9937c9073841b,2024-12-12T19:25:41.000Z,2023-10-05T20:43:19.000Z,Pending,false
5e9972a55fcf7d59ff6ee3ab,Budget Travel 13,"This is the art of exploring the world without breaking the bank. Find affordable accommodations, cost-effective transportation, and low-cost activities while still enjoying rich cultural experiences. Join ""Budget Travel 13"" to make the most of your travel experience while spending less, embracing a more mindful and resourceful approach to seeing the world.",40524000,39524000,1ba4b78e62930eae5731b9ca,666c8aee94b6b991c56cfd28,845c864a4de70832f4364f15;f47c26f82c759eea28ca23c8;11a1b5ceea49f09253f955a8;5334561365d21e9ad4812095;475654515a4b6bc03e3f1cc1;f25c51fc7b2e63ad6cc6bf77,666a4e3b82c9937c9073829d;666a4e3b82c9937c907382bc;666a4e3b82c9937c907382dd;666a4e3b82c9937c907382fe;666a4e3b82c9937c9073831f;666a4e3b82c9937c90738396;666a4e3b82c9937c907383a2;666a4e3b82c9937c9073840c;666a4e3b82c9937c9073841e,2025-10-15T20:19:22.000Z,2023-11-04T03:03:01.000Z,Pending,false
90b98468496b902a48e6cf8a,Budget Travel 14,"This is the art of exploring the world without breaking the bank. Find affordable accommodations, cost-effective transportation, and low-cost activities while still enjoying rich cultural experiences. Join ""Budget Travel 14"" to make the most of your travel experience while spending less, embracing a more mindful and resourceful approach to seeing the world.",30370000,29370000,f585e5dbf71788a1594db8c5,666c8aee94b6b991c56cfd29,8221d64ec10d0f8c0eaacd7d;f47c26f82c759eea28ca23c8;833b44f56b8cbece7d04def3;475654515a4b6bc03e3f1cc1;bf86ecec42cd596815b82763;d70844eaf055cda2ef7b56e9,666a4e3b82c9937c9073829c;666a4e3b82c9937c907382bd;666a4e3b82c9937c907382de;666a4e3b82c9937c90738320;666a4e3b82c9937c907383b2;666a4e3b82c9937c90738407,2025-12-03T15:14:48.000Z,2024-04-24T00:30:36.000Z,Pending,false
69192b94884bae90be6c1090,Budget For Food and Beverage 1,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 1"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",17567000,17567000,f47c26f82c759eea28ca23c8,666c8aee94b6b991c56cfd2a,8e8ebd063ea56374b2b7dfc0;de5b88c96f9e4797f8902765;bf86ecec42cd596815b82763;c06acf18d21f1a7bbbe9f371;833b44f56b8cbece7d04def3,666a4e3b82c9937c907382a4;666a4e3b82c9937c907382be;666a4e3b82c9937c907382ca;666a4e3b82c9937c90738300;666a4e3b82c9937c907383ae,2024-12-13T16:17:10.000Z,2023-10-20T22:52:35.000Z,Approved,false
7c39a63f5618e26c607a8e22,Budget For Food and Beverage 2,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 2"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",21689000,21689000,72e4b93000be75dd6e367723,666c8aee94b6b991c56cfd2b,5334561365d21e9ad4812095;8221d64ec10d0f8c0eaacd7d;567cedea6bd680f6d9fac54a,666a4e3b82c9937c9073829e;666a4e3b82c9937c90738301;666a4e3b82c9937c90738368,2025-10-24T11:19:25.000Z,2024-03-14T08:40:10.000Z,Approved,false
4c3ed268b333cc2d22870565,Budget For Food and Beverage 3,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 3"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",44821000,44821000,567cedea6bd680f6d9fac54a,666c8aee94b6b991c56cfd2c,72e4b93000be75dd6e367723;11a1b5ceea49f09253f955a8;bf86ecec42cd596815b82763;2eff0eddee0b8c9a2601fead;c06acf18d21f1a7bbbe9f371;a32b8962db959b002019627a;f25c51fc7b2e63ad6cc6bf77,666a4e3b82c9937c907382c0;666a4e3b82c9937c907382c9;666a4e3b82c9937c907382e1;666a4e3b82c9937c90738323;666a4e3b82c9937c90738344;666a4e3b82c9937c90738385;666a4e3b82c9937c9073839d,2024-12-25T12:07:55.000Z,2023-10-24T17:47:14.000Z,Approved,false
64a48e49dff8f2f4fe7f69d6,Budget For Food and Beverage 4,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 4"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",32164000,32164000,21d01d11a8bae6956d4fd98d,666c8aee94b6b991c56cfd2d,c06acf18d21f1a7bbbe9f371;d70844eaf055cda2ef7b56e9;f47c26f82c759eea28ca23c8;8494863791b8e5234eb1ad35;e99436255b727036e00eefd5;845c864a4de70832f4364f15;72e4b93000be75dd6e367723,666a4e3b82c9937c907382a0;666a4e3b82c9937c907382c1;666a4e3b82c9937c907382e0;666a4e3b82c9937c90738303;666a4e3b82c9937c9073830e;666a4e3b82c9937c90738324;666a4e3b82c9937c90738345;666a4e3b82c9937c907383f8,2025-11-25T13:58:59.000Z,2024-06-06T13:54:53.000Z,Approved,false
f754e6205282c114ab66df54,Budget For Food and Beverage 5,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 5"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",33250000,33250000,2eff0eddee0b8c9a2601fead,666c8aee94b6b991c56cfd2e,11a1b5ceea49f09253f955a8;8e8ebd063ea56374b2b7dfc0;5d6a1f5ad9777d66c4103d51;aa5e67c6ed4b1fa1a2f75d33;8494863791b8e5234eb1ad35;1ba4b78e62930eae5731b9ca;596573b1e54591d7694cbcb9,666a4e3b82c9937c907382a1;666a4e3b82c9937c907382c2;666a4e3b82c9937c907382e3;666a4e3b82c9937c907382f8;666a4e3b82c9937c90738304;666a4e3b82c9937c90738325;666a4e3b82c9937c90738342;666a4e3b82c9937c90738346,2025-12-12T06:28:39.000Z,2023-11-03T07:28:46.000Z,Approved,false
ab42b4328071cc3d51ef28f7,Budget For Food and Beverage 6,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 6"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",39245000,19182000,71c3173179c4dcb1413b39ba,666c8aee94b6b991c56cfd2f,1890a8880bcde17bb895f735;833b44f56b8cbece7d04def3;5d6a1f5ad9777d66c4103d51;567cedea6bd680f6d9fac54a,666a4e3b82c9937c907382e4;666a4e3b82c9937c90738326;666a4e3b82c9937c90738347;666a4e3b82c9937c90738361,2025-09-07T00:28:31.000Z,2024-06-30T17:28:16.000Z,Pending,false
cbeeb87b84d5fdcc1a2d4035,Budget For Food and Beverage 7,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 7"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",30370000,25355000,11a1b5ceea49f09253f955a8,666c8aee94b6b991c56cfd30,72e4b93000be75dd6e367723;567cedea6bd680f6d9fac54a;f25c51fc7b2e63ad6cc6bf77;de5b88c96f9e4797f8902765,666a4e3b82c9937c90738294;666a4e3b82c9937c907382c4;666a4e3b82c9937c907382e5;666a4e3b82c9937c90738306;666a4e3b82c9937c90738348;666a4e3b82c9937c907383a6,2024-10-11T18:23:49.000Z,2024-05-26T02:20:47.000Z,Pending,false
280e1356f8fc0a51542a9b1f,Budget For Food and Beverage 8,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 8"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",44635000,20244000,5d6a1f5ad9777d66c4103d51,666c8aee94b6b991c56cfd31,de5b88c96f9e4797f8902765;1890a8880bcde17bb895f735;71c3173179c4dcb1413b39ba,666a4e3b82c9937c907382e6;666a4e3b82c9937c90738328;666a4e3b82c9937c90738349;666a4e3b82c9937c9073840d,2025-11-26T09:53:57.000Z,2024-07-25T12:03:24.000Z,Pending,false
30a5b6cfd0b0ff143fd9af55,Budget For Food and Beverage 9,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 9"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",41584000,40584000,596573b1e54591d7694cbcb9,666c8aee94b6b991c56cfd32,5d6a1f5ad9777d66c4103d51;1890a8880bcde17bb895f735;f585e5dbf71788a1594db8c5;9d2cdfcd0b8de5a9eb68b1b9;aa5e67c6ed4b1fa1a2f75d33;de5b88c96f9e4797f8902765;833b44f56b8cbece7d04def3,666a4e3b82c9937c907382a5;666a4e3b82c9937c907382c6;666a4e3b82c9937c907382e7;666a4e3b82c9937c90738329;666a4e3b82c9937c90738336;666a4e3b82c9937c9073834a;666a4e3b82c9937c9073836d;666a4e3b82c9937c9073837b,2024-09-19T05:10:44.000Z,2023-12-04T15:56:22.000Z,Pending,false
ec3f8bda59dba18444c0f944,Budget For Food and Beverage 10,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 10"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",32638000,24037000,f25c51fc7b2e63ad6cc6bf77,666c8aee94b6b991c56cfd33,1ba4b78e62930eae5731b9ca;bf86ecec42cd596815b82763;8e8ebd063ea56374b2b7dfc0;833b44f56b8cbece7d04def3;e99436255b727036e00eefd5;de5b88c96f9e4797f8902765;2eff0eddee0b8c9a2601fead,666a4e3b82c9937c907382a6;666a4e3b82c9937c907382f0;666a4e3b82c9937c90738309;666a4e3b82c9937c90738318;666a4e3b82c9937c9073834d;666a4e3b82c9937c907383e8;666a4e3b82c9937c90738400;666a4e3b82c9937c90738414,2024-12-03T23:22:36.000Z,2024-04-03T00:09:46.000Z,Pending,false
7a76aa974bed163b80b97538,Budget For Food and Beverage 11,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 11"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",33164000,24329000,8221d64ec10d0f8c0eaacd7d,666c8aee94b6b991c56cfd34,d70844eaf055cda2ef7b56e9;2eff0eddee0b8c9a2601fead;21d01d11a8bae6956d4fd98d;de5b88c96f9e4797f8902765,666a4e3b82c9937c907382c8;666a4e3b82c9937c907382e9;666a4e3b82c9937c9073832b;666a4e3b82c9937c9073834c;666a4e3b82c9937c907383cd,2024-09-26T09:52:52.000Z,2024-02-06T14:09:09.000Z,Pending,false
5de1e2e4b86c70ea30564602,Budget For Food and Beverage 12,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 12"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",43228000,21242000,9d2cdfcd0b8de5a9eb68b1b9,666c8aee94b6b991c56cfd35,72e4b93000be75dd6e367723;8494863791b8e5234eb1ad35;f579a2579d8d862480fad2b8;567cedea6bd680f6d9fac54a,666a4e3b82c9937c907382a8;666a4e3b82c9937c907382ea;666a4e3b82c9937c90738377;666a4e3b82c9937c90738389,2025-10-03T15:53:52.000Z,2023-09-12T23:20:42.000Z,Pending,false
a730b0e06e8671f276a3958c,Budget For Food and Beverage 13,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 13"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",26355000,11259000,d70844eaf055cda2ef7b56e9,666c8aee94b6b991c56cfd36,9d2cdfcd0b8de5a9eb68b1b9;72e4b93000be75dd6e367723;f579a2579d8d862480fad2b8,666a4e3b82c9937c90738305;666a4e3b82c9937c9073834e;666a4e3b82c9937c907383dd,2025-10-12T04:46:53.000Z,2024-06-30T18:09:43.000Z,Pending,false
05f73e7c4d3e0d670d7a2362,Budget For Food and Beverage 14,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 14"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",37485000,36485000,1ba4b78e62930eae5731b9ca,666c8aee94b6b991c56cfd37,596573b1e54591d7694cbcb9;5d6a1f5ad9777d66c4103d51;f47c26f82c759eea28ca23c8;e99436255b727036e00eefd5;2eff0eddee0b8c9a2601fead;845c864a4de70832f4364f15;833b44f56b8cbece7d04def3,666a4e3b82c9937c90738299;666a4e3b82c9937c907382cb;666a4e3b82c9937c9073830d;666a4e3b82c9937c9073833b;666a4e3b82c9937c9073834f;666a4e3b82c9937c90738350;666a4e3b82c9937c9073835a;666a4e3b82c9937c907383c8;666a4e3b82c9937c907383ef,2024-11-05T20:39:36.000Z,2024-04-13T16:48:34.000Z,Pending,false
253a9e543568b49f760bee58,Budget For Food and Beverage 15,"Plan and manage expenses related to meals and drinks. Set aside funds for groceries, dine out, and beverages while ensuring costs stay within a predetermined limit. ""Budget For Food and Beverage 15"" prevents overspending and promotes mindful choices, allowing you to enjoy quality food and drink without compromising financial stability.",22689000,13995000,f585e5dbf71788a1594db8c5,666c8aee94b6b991c56cfd38,de5b88c96f9e4797f8902765;5d6a1f5ad9777d66c4103d51;21d01d11a8bae6956d4fd98d;8e8ebd063ea56374b2b7dfc0,666a4e3b82c9937c9073829b;666a4e3b82c9937c907382cc;666a4e3b82c9937c9073832f;666a4e3b82c9937c907383c3,2024-09-17T21:19:16.000Z,2024-02-04T00:47:10.000Z,Pending,false
